Sample number,epoch machine time (ns),Timestamp for frame capture.read  (ns),Timestamp LPMSB2 (s),"Quaternions [q0, q1, q2, q3] LPMS-B2","Euler [Roll, Pitch, Yaw] LPMSB2"
1345,1692882671834046176,1692882671802350274,1219.035,"[0.07145000249147415, 0.3441065549850464, -0.5341746211051941, -0.7688583731651306]","[76.0030517578125, 37.2628059387207, -161.1029510498047]"
1346,1692882671839889891,1692882671802350274,1219.04,"[0.0713101401925087, 0.3442307710647583, -0.5341525673866272, -0.7688310742378235]","[76.01197052001953, 37.26422119140625, -161.0769805908203]"
1347,1692882671845747387,1692882671802350274,1219.045,"[0.07124219834804535, 0.34435325860977173, -0.5342010259628296, -0.7687487006187439]","[76.03128814697266, 37.268978118896484, -161.0543975830078]"
1348,1692882671851215816,1692882671802350274,1219.05,"[0.0711631253361702, 0.34439346194267273, -0.5344147086143494, -0.7685895562171936]","[76.07064819335938, 37.261634826660156, -161.03086853027344]"
1349,1692882671857032665,1692882671802350274,1219.055,"[0.07114355266094208, 0.3445788025856018, -0.5345485210418701, -0.7684152722358704]","[76.10859680175781, 37.27336120605469, -161.0015106201172]"
1350,1692882671862667987,1692882671802350274,1219.06,"[0.07115396112203598, 0.3447501063346863, -0.5346753597259521, -0.7682492136955261]","[76.1438217163086, 37.28617477416992, -160.97695922851562]"
1351,1692882671868279462,1692882671802350274,1219.065,"[0.07115040719509125, 0.34491029381752014, -0.5348168611526489, -0.7680791616439819]","[76.18069458007812, 37.296630859375, -160.95147705078125]"
1352,1692882671874112108,1692882671802350274,1219.07,"[0.07114409655332565, 0.34506386518478394, -0.5348799824714661, -0.7679666876792908]","[76.20427703857422, 37.30819320678711, -160.93063354492188]"
1353,1692882671880444110,1692882671802350274,1219.075,"[0.07111000269651413, 0.34516581892967224, -0.5348981022834778, -0.767911434173584]","[76.2164535522461, 37.314292907714844, -160.9151611328125]"
1354,1692882671886539745,1692882671802350274,1219.08,"[0.07103930413722992, 0.3452432453632355, -0.5348497033119202, -0.7679169178009033]","[76.21615600585938, 37.317176818847656, -160.9024200439453]"
1355,1692882671892376596,1692882671802350274,1219.085,"[0.07095371931791306, 0.34532442688941956, -0.5347066521644592, -0.7679879665374756]","[76.20093536376953, 37.32163619995117, -160.8928985595703]"
1356,1692882671898122930,1692882671802350274,1219.09,"[0.07083602249622345, 0.3453850746154785, -0.5344486236572266, -0.7681511640548706]","[76.16561889648438, 37.32476806640625, -160.88868713378906]"
1357,1692882671903750662,1692882671903354570,1219.095,"[0.07069484144449234, 0.34536170959472656, -0.5340766906738281, -0.7684332132339478]","[76.10485076904297, 37.321563720703125, -160.89752197265625]"
1358,1692882671910006918,1692882671903354570,1219.1000000000001,"[0.07053237408399582, 0.3451634347438812, -0.5337451696395874, -0.7687675356864929]","[76.03598022460938, 37.30036163330078, -160.9212646484375]"
1359,1692882671916022386,1692882671903354570,1219.105,"[0.07036809623241425, 0.3450513184070587, -0.5333766341209412, -0.7690886855125427]","[75.96855163574219, 37.28754425048828, -160.93734741210938]"
1360,1692882671921868481,1692882671903354570,1219.1100000000001,"[0.07023845613002777, 0.3449799120426178, -0.5329341292381287, -0.7694392204284668]","[75.8921127319336, 37.28261184692383, -160.95626831054688]"
1361,1692882671927962250,1692882671903354570,1219.115,"[0.07015930116176605, 0.3449023365974426, -0.532465398311615, -0.7698057293891907]","[75.81021881103516, 37.281402587890625, -160.98214721679688]"
1362,1692882671933938203,1692882671903354570,1219.1200000000001,"[0.0700155571103096, 0.34480470418930054, -0.5320175886154175, -0.7701719999313354]","[75.73097229003906, 37.27323913574219, -161.00277709960938]"
1363,1692882671939848820,1692882671903354570,1219.125,"[0.06997616589069366, 0.3447410464286804, -0.5315870642662048, -0.7705011963844299]","[75.65603637695312, 37.27517318725586, -161.0289306640625]"
1364,1692882671946116360,1692882671903354570,1219.13,"[0.06993594765663147, 0.3446885049343109, -0.5312654376029968, -0.7707502245903015]","[75.59978485107422, 37.27538299560547, -161.04794311523438]"
1365,1692882671952064815,1692882671903354570,1219.135,"[0.0698709562420845, 0.3446536958217621, -0.5310027599334717, -0.7709527611732483]","[75.55499267578125, 37.273948669433594, -161.0594482421875]"
1366,1692882671958133254,1692882671903354570,1219.14,"[0.06985122710466385, 0.3446567952632904, -0.5307459235191345, -0.771129846572876]","[75.51377868652344, 37.27900314331055, -161.0709228515625]"
1367,1692882671964106472,1692882671903354570,1219.145,"[0.06985419243574142, 0.34463217854499817, -0.530535876750946, -0.7712852358818054]","[75.47747039794922, 37.282081604003906, -161.0851287841797]"
1368,1692882671970115112,1692882671903354570,1219.15,"[0.06985095143318176, 0.3448314070701599, -0.5309186577796936, -0.7709329128265381]","[75.5567398071289, 37.29032516479492, -161.0426483154297]"
1369,1692882671976323246,1692882671903354570,1219.155,"[0.0698993131518364, 0.34482812881469727, -0.5307551622390747, -0.7710425853729248]","[75.5291748046875, 37.297454833984375, -161.0564727783203]"
1370,1692882671982274889,1692882671903354570,1219.16,"[0.06991255283355713, 0.3447903096675873, -0.5306717157363892, -0.771115779876709]","[75.51219177246094, 37.29705810546875, -161.0663604736328]"
1371,1692882671988220375,1692882671903354570,1219.165,"[0.06995327770709991, 0.34477826952934265, -0.5305912494659424, -0.7711728811264038]","[75.49749755859375, 37.30086135864258, -161.07594299316406]"
1372,1692882671994129582,1692882671903354570,1219.17,"[0.07002522051334381, 0.3447425663471222, -0.5305198431015015, -0.7712314128875732]","[75.48182678222656, 37.3045768737793, -161.09068298339844]"
1373,1692882672000043707,1692882671903354570,1219.175,"[0.07015830278396606, 0.344730019569397, -0.5303516387939453, -0.7713406085968018]","[75.45150756835938, 37.31708908081055, -161.11407470703125]"
1374,1692882672006186012,1692882672003882106,1219.18,"[0.07023245096206665, 0.34472817182540894, -0.5300179719924927, -0.7715638875961304]","[75.39604187011719, 37.33026885986328, -161.13938903808594]"
1375,1692882672012325203,1692882672003882106,1219.185,"[0.07025165855884552, 0.34469106793403625, -0.5296689867973328, -0.7718184590339661]","[75.33584594726562, 37.33671951293945, -161.1640167236328]"
1376,1692882672018197196,1692882672003882106,1219.19,"[0.0703519880771637, 0.34466442465782166, -0.5293188095092773, -0.772061288356781]","[75.27522277832031, 37.34992599487305, -161.19549560546875]"
1377,1692882672024004392,1692882672003882106,1219.195,"[0.07040733098983765, 0.3446260094642639, -0.5289735794067383, -0.7723099589347839]","[75.21504211425781, 37.358726501464844, -161.2235870361328]"
1378,1692882672030722168,1692882672003882106,1219.2,"[0.07051867991685867, 0.3448345959186554, -0.5284769535064697, -0.772546648979187]","[75.150390625, 37.39716720581055, -161.238525390625]"
1379,1692882672036706448,1692882672003882106,1219.205,"[0.07056519389152527, 0.34481626749038696, -0.5280960202217102, -0.7728111147880554]","[75.08623504638672, 37.4079475402832, -161.26553344726562]"
1380,1692882672044229613,1692882672003882106,1219.21,"[0.07059485465288162, 0.34482696652412415, -0.5277382731437683, -0.773047924041748]","[75.02857208251953, 37.41954040527344, -161.2864990234375]"
1381,1692882672050165394,1692882672003882106,1219.215,"[0.07061634957790375, 0.3448454737663269, -0.5274477601051331, -0.7732359766960144]","[74.98261260986328, 37.42963409423828, -161.30221557617188]"
1382,1692882672055945930,1692882672003882106,1219.22,"[0.0706571638584137, 0.344856858253479, -0.5272309184074402, -0.7733750343322754]","[74.94774627685547, 37.438720703125, -161.31663513183594]"
1383,1692882672062371664,1692882672003882106,1219.2250000000001,"[0.07069145888090134, 0.3449028432369232, -0.5271328687667847, -0.7734181880950928]","[74.9352035522461, 37.44761276245117, -161.32029724121094]"
1384,1692882672068355593,1692882672003882106,1219.23,"[0.07075577229261398, 0.34497931599617004, -0.5271320939064026, -0.7733787298202515]","[74.94060516357422, 37.45907211303711, -161.31838989257812]"
1385,1692882672074702503,1692882672003882106,1219.2350000000001,"[0.07088170200586319, 0.3450228273868561, -0.527218759059906, -0.7732887268066406]","[74.9565200805664, 37.46992111206055, -161.32139587402344]"
1386,1692882672081029990,1692882672003882106,1219.24,"[0.07098304480314255, 0.34507614374160767, -0.5273645520210266, -0.7731562852859497]","[74.98323822021484, 37.478477478027344, -161.31773376464844]"
1387,1692882672086728627,1692882672003882106,1219.2450000000001,"[0.07107250392436981, 0.3451049029827118, -0.5275248289108276, -0.7730258703231812]","[75.01042175292969, 37.483646392822266, -161.31478881835938]"
1388,1692882672092480099,1692882672003882106,1219.25,"[0.07115214318037033, 0.34575945138931274, -0.5280951261520386, -0.7723363041877747]","[75.15768432617188, 37.53423309326172, -161.2207794189453]"
1389,1692882672098185440,1692882672003882106,1219.255,"[0.07116983085870743, 0.3457166254520416, -0.5281184911727905, -0.7723378539085388]","[75.15757751464844, 37.5311164855957, -161.2259063720703]"
1390,1692882672103929027,1692882672104561213,1219.26,"[0.07111069560050964, 0.34569141268730164, -0.5281153321266174, -0.7723567485809326]","[75.1557846069336, 37.52470397949219, -161.22300720214844]"
1391,1692882672111033664,1692882672104561213,1219.265,"[0.07106747478246689, 0.3455811142921448, -0.5281069874763489, -0.772415816783905]","[75.1456527709961, 37.51195526123047, -161.23121643066406]"
1392,1692882672116890060,1692882672104561213,1219.27,"[0.07098028063774109, 0.3455103039741516, -0.5280656814575195, -0.772483766078949]","[75.1341781616211, 37.5003776550293, -161.2325897216797]"
1393,1692882672122763426,1692882672104561213,1219.275,"[0.07092119008302689, 0.34544888138771057, -0.5280227661132812, -0.7725459933280945]","[75.12284088134766, 37.491676330566406, -161.23577880859375]"
1394,1692882672128927882,1692882672104561213,1219.28,"[0.07091379165649414, 0.345396488904953, -0.5280084013938904, -0.7725799083709717]","[75.11615753173828, 37.486820220947266, -161.24151611328125]"
1395,1692882672134640360,1692882672104561213,1219.285,"[0.07092447578907013, 0.3453579246997833, -0.5280322432518005, -0.7725799083709717]","[75.1166000366211, 37.48357009887695, -161.24545288085938]"
1396,1692882672140962672,1692882672104561213,1219.29,"[0.07094954699277878, 0.34533801674842834, -0.5280783772468567, -0.7725549936294556]","[75.12203979492188, 37.482486724853516, -161.2476043701172]"
1397,1692882672146835177,1692882672104561213,1219.295,"[0.07100863009691238, 0.34534648060798645, -0.5281549692153931, -0.7724934220314026]","[75.13436126708984, 37.48565673828125, -161.24835205078125]"
1398,1692882672152632606,1692882672104561213,1219.3,"[0.0711483433842659, 0.34486937522888184, -0.5273553133010864, -0.7732394933700562]","[74.9617919921875, 37.472042083740234, -161.3568878173828]"
1399,1692882672158757731,1692882672104561213,1219.305,"[0.07121606916189194, 0.34494972229003906, -0.527512788772583, -0.7730900049209595]","[74.99320220947266, 37.4803352355957, -161.34637451171875]"
1400,1692882672164893889,1692882672104561213,1219.31,"[0.07134094834327698, 0.34492701292037964, -0.527722954750061, -0.7729451656341553]","[75.02362060546875, 37.482269287109375, -161.3497772216797]"
1401,1692882672170887163,1692882672104561213,1219.315,"[0.07141558080911636, 0.3449699580669403, -0.5279299020767212, -0.772777795791626]","[75.05982971191406, 37.486541748046875, -161.34130859375]"
1402,1692882672176758664,1692882672104561213,1219.32,"[0.07149811089038849, 0.34500330686569214, -0.5281491875648499, -0.7726054191589355]","[75.09712982177734, 37.490238189697266, -161.333984375]"
1403,1692882672182288896,1692882672104561213,1219.325,"[0.07157199084758759, 0.34502124786376953, -0.5284201502799988, -0.7724053263664246]","[75.14165496826172, 37.490692138671875, -161.32469177246094]"
1404,1692882672188087346,1692882672104561213,1219.33,"[0.07163076102733612, 0.3450286090373993, -0.5286828279495239, -0.7722168564796448]","[75.18417358398438, 37.48933029174805, -161.31549072265625]"
1405,1692882672194090130,1692882672104561213,1219.335,"[0.07166718691587448, 0.34502938389778137, -0.5288735032081604, -0.7720824480056763]","[75.21475982666016, 37.48747634887695, -161.30868530273438]"
1406,1692882672199965043,1692882672104561213,1219.34,"[0.07167425006628036, 0.34502512216567993, -0.5289713144302368, -0.772016704082489]","[75.23020935058594, 37.48527908325195, -161.30458068847656]"
1407,1692882672205744796,1692882672205213817,1219.345,"[0.07164745032787323, 0.3449940085411072, -0.5289946794509888, -0.7720171213150024]","[75.23175811767578, 37.480018615722656, -161.3040771484375]"
1408,1692882672211845981,1692882672205213817,1219.3500000000001,"[0.07161527872085571, 0.3451683521270752, -0.5290930867195129, -0.7718747854232788]","[75.26306915283203, 37.49092102050781, -161.2766571044922]"
1409,1692882672217547110,1692882672205213817,1219.355,"[0.0715484619140625, 0.3451024889945984, -0.5290207266807556, -0.7719599008560181]","[75.24666595458984, 37.481971740722656, -161.28115844726562]"
1410,1692882672224040260,1692882672205213817,1219.3600000000001,"[0.07156438380479813, 0.34508469700813293, -0.5289263129234314, -0.7720311284065247]","[75.22955322265625, 37.48377990722656, -161.28976440429688]"
1411,1692882672229841775,1692882672205213817,1219.365,"[0.0716434195637703, 0.34506818652153015, -0.5287442207336426, -0.7721558809280396]","[75.19734954833984, 37.4923095703125, -161.30911254882812]"
1412,1692882672235699664,1692882672205213817,1219.3700000000001,"[0.07159721851348877, 0.3449505567550659, -0.5284455418586731, -0.7724171876907349]","[75.13941192626953, 37.485591888427734, -161.33346557617188]"
1413,1692882672241849063,1692882672205213817,1219.375,"[0.07141752541065216, 0.3448847532272339, -0.5281115770339966, -0.7726914882659912]","[75.0821304321289, 37.47475814819336, -161.3409423828125]"
1414,1692882672248155239,1692882672205213817,1219.38,"[0.07125967741012573, 0.34469398856163025, -0.5278772115707397, -0.7729513645172119]","[75.03014373779297, 37.45196533203125, -161.35874938964844]"
1415,1692882672253906988,1692882672205213817,1219.385,"[0.07107127457857132, 0.34456297755241394, -0.5276800394058228, -0.773161768913269]","[74.98976135253906, 37.43143081665039, -161.36502075195312]"
1416,1692882672259830212,1692882672205213817,1219.39,"[0.07097062468528748, 0.34443652629852295, -0.5275351405143738, -0.7733262181282043]","[74.95700073242188, 37.416351318359375, -161.37661743164062]"
1417,1692882672266000981,1692882672205213817,1219.395,"[0.07103259116411209, 0.3443877696990967, -0.5273758172988892, -0.7734507918357849]","[74.92609405517578, 37.42018508911133, -161.3965301513672]"
1418,1692882672271791940,1692882672205213817,1219.4,"[0.07098741084337234, 0.3443776071071625, -0.5270545482635498, -0.7736784815788269]","[74.87369537353516, 37.42363739013672, -161.4104461669922]"
1419,1692882672277639442,1692882672205213817,1219.405,"[0.07103365659713745, 0.3443387746810913, -0.5271932482719421, -0.773597002029419]","[74.89226531982422, 37.42019271850586, -161.41172790527344]"
1420,1692882672283579851,1692882672205213817,1219.41,"[0.0711841806769371, 0.3443327844142914, -0.5274209976196289, -0.773430585861206]","[74.92655181884766, 37.425045013427734, -161.4149627685547]"
1421,1692882672289741125,1692882672205213817,1219.415,"[0.07131480425596237, 0.34432047605514526, -0.5277043581008911, -0.773230791091919]","[74.9696273803711, 37.426597595214844, -161.41390991210938]"
1422,1692882672295899231,1692882672205213817,1219.42,"[0.07138729840517044, 0.3442733883857727, -0.5279908776283264, -0.7730492949485779]","[75.01117706298828, 37.420806884765625, -161.4107208251953]"
1423,1692882672301901681,1692882672205213817,1219.425,"[0.07145407050848007, 0.3442458212375641, -0.5282588005065918, -0.7728724479675293]","[75.05142211914062, 37.41679382324219, -161.40585327148438]"
1424,1692882672308346725,1692882672305866326,1219.43,"[0.07151196897029877, 0.3441902697086334, -0.5285214781761169, -0.772712230682373]","[75.08859252929688, 37.409767150878906, -161.4034423828125]"
1425,1692882672314171492,1692882672305866326,1219.435,"[0.07158926874399185, 0.34413763880729675, -0.5287728905677795, -0.7725565433502197]","[75.12389373779297, 37.40465545654297, -161.40322875976562]"
1426,1692882672320018223,1692882672305866326,1219.44,"[0.07166121155023575, 0.34406304359436035, -0.5289718508720398, -0.7724467515945435]","[75.14891815185547, 37.39844512939453, -161.40765380859375]"
1427,1692882672326257488,1692882672305866326,1219.445,"[0.07169831544160843, 0.343982994556427, -0.5291045904159546, -0.772388219833374]","[75.1631851196289, 37.39082336425781, -161.412841796875]"
1428,1692882672332063457,1692882672305866326,1219.45,"[0.07174303382635117, 0.34393060207366943, -0.5290769934654236, -0.772426187992096]","[75.15362548828125, 37.38999938964844, -161.42437744140625]"
1429,1692882672337835206,1692882672305866326,1219.455,"[0.07176140695810318, 0.34384649991989136, -0.5291361212730408, -0.7724214196205139]","[75.15586853027344, 37.38240432739258, -161.43211364746094]"
1430,1692882672344015208,1692882672305866326,1219.46,"[0.07178013026714325, 0.3437694013118744, -0.5291996598243713, -0.77241051197052]","[75.15940856933594, 37.375362396240234, -161.4388885498047]"
1431,1692882672349883632,1692882672305866326,1219.465,"[0.07178445160388947, 0.3437080681324005, -0.5292562246322632, -0.7723986506462097]","[75.16336822509766, 37.368858337402344, -161.4429168701172]"
1432,1692882672355579072,1692882672305866326,1219.47,"[0.07178032398223877, 0.34365764260292053, -0.5292909145355225, -0.7723976969718933]","[75.16481018066406, 37.36323928833008, -161.44610595703125]"
1433,1692882672361687794,1692882672305866326,1219.4750000000001,"[0.07179214060306549, 0.34366118907928467, -0.5293435454368591, -0.7723589539527893]","[75.17350006103516, 37.3631591796875, -161.4440460205078]"
1434,1692882672367539760,1692882672305866326,1219.48,"[0.0718017965555191, 0.34366992115974426, -0.5294166803359985, -0.7723040580749512]","[75.18599700927734, 37.36290740966797, -161.44012451171875]"
1435,1692882672373451847,1692882672305866326,1219.4850000000001,"[0.07179570943117142, 0.34369343519210815, -0.5294984579086304, -0.7722380757331848]","[75.20137786865234, 37.362640380859375, -161.43258666992188]"
1436,1692882672379253847,1692882672305866326,1219.49,"[0.07177319377660751, 0.3437342345714569, -0.529565691947937, -0.7721759080886841]","[75.2160873413086, 37.363075256347656, -161.42236328125]"
1437,1692882672385157771,1692882672305866326,1219.4950000000001,"[0.07173647731542587, 0.3437929153442383, -0.5296201705932617, -0.7721158862113953]","[75.23043823242188, 37.3643913269043, -161.40948486328125]"
1438,1692882672391180250,1692882672305866326,1219.5,"[0.07167179882526398, 0.3436984121799469, -0.5295178890228271, -0.7722340226173401]","[75.20674896240234, 37.353736877441406, -161.4188690185547]"
1439,1692882672396929403,1692882672305866326,1219.505,"[0.07159686088562012, 0.3437742590904236, -0.5295366644859314, -0.7721943259239197]","[75.21730041503906, 37.35468673706055, -161.4022979736328]"
1440,1692882672402618121,1692882672305866326,1219.51,"[0.07150482386350632, 0.34385719895362854, -0.529545247554779, -0.7721600532531738]","[75.22703552246094, 37.355281829833984, -161.38381958007812]"
1441,1692882672408566882,1692882672406450381,1219.515,"[0.07139686495065689, 0.34394586086273193, -0.529559850692749, -0.7721205353736877]","[75.23847198486328, 37.3551025390625, -161.36285400390625]"
1442,1692882672414671401,1692882672406450381,1219.52,"[0.07125627994537354, 0.34403201937675476, -0.5295723676681519, -0.7720865607261658]","[75.24982452392578, 37.35240173339844, -161.3390655517578]"
1443,1692882672420412549,1692882672406450381,1219.525,"[0.07109485566616058, 0.3441157042980194, -0.5295774936676025, -0.7720606327056885]","[75.26007080078125, 37.34815979003906, -161.31390380859375]"
1444,1692882672426233952,1692882672406450381,1219.53,"[0.07089988142251968, 0.3441908657550812, -0.5295872092247009, -0.7720384001731873]","[75.27082824707031, 37.34063720703125, -161.2861328125]"
1445,1692882672432068644,1692882672406450381,1219.535,"[0.07068134099245071, 0.34425073862075806, -0.5295937061309814, -0.772027313709259]","[75.28009033203125, 37.33013153076172, -161.25790405273438]"
1446,1692882672437824320,1692882672406450381,1219.54,"[0.07042807340621948, 0.34428727626800537, -0.5295827984809875, -0.7720416784286499]","[75.28504943847656, 37.315467834472656, -161.22972106933594]"
1447,1692882672445090882,1692882672406450381,1219.545,"[0.07013529539108276, 0.3443126678466797, -0.5295243263244629, -0.772097110748291]","[75.28191375732422, 37.298118591308594, -161.20143127441406]"
1448,1692882672451093205,1692882672406450381,1219.55,"[0.0698278546333313, 0.3444145917892456, -0.5293701887130737, -0.772185206413269]","[75.2699203491211, 37.288818359375, -161.16851806640625]"
1449,1692882672457165416,1692882672406450381,1219.555,"[0.06945768743753433, 0.34438785910606384, -0.529229998588562, -0.7723265290260315]","[75.25020599365234, 37.26323699951172, -161.14266967773438]"
1450,1692882672463931755,1692882672406450381,1219.56,"[0.06905608624219894, 0.34433701634407043, -0.5290849804878235, -0.7724846005439758]","[75.2281265258789, 37.23338317871094, -161.11659240722656]"
1451,1692882672469825078,1692882672406450381,1219.565,"[0.06861254572868347, 0.3442652225494385, -0.5290079712867737, -0.7726089358329773]","[75.2159194946289, 37.197025299072266, -161.0850372314453]"
1452,1692882672476152300,1692882672406450381,1219.57,"[0.06818759441375732, 0.344207763671875, -0.5290082097053528, -0.7726718783378601]","[75.21720123291016, 37.16143798828125, -161.0496368408203]"
1453,1692882672482137652,1692882672406450381,1219.575,"[0.06781122833490372, 0.3442005515098572, -0.5290729403495789, -0.772663950920105]","[75.23247528076172, 37.13224792480469, -161.01014709472656]"
1454,1692882672487859891,1692882672406450381,1219.58,"[0.06751051545143127, 0.3442246913909912, -0.5291997194290161, -0.7725927233695984]","[75.25936126708984, 37.10976791381836, -160.97137451171875]"
1455,1692882672495115143,1692882672406450381,1219.585,"[0.06724672019481659, 0.3442900478839874, -0.5293635129928589, -0.7724742889404297]","[75.29520416259766, 37.09269714355469, -160.92982482910156]"
1456,1692882672500895797,1692882672406450381,1219.59,"[0.06697050482034683, 0.34440240263938904, -0.5295189619064331, -0.7723417282104492]","[75.33382415771484, 37.0790901184082, -160.88241577148438]"
1457,1692882672506673045,1692882672507336331,1219.595,"[0.06669504195451736, 0.34443214535713196, -0.5296605825424194, -0.7722550630569458]","[75.36320495605469, 37.05852127075195, -160.84478759765625]"
1458,1692882672513742778,1692882672507336331,1219.6000000000001,"[0.06641841679811478, 0.34444358944892883, -0.5297765135765076, -0.7721943855285645]","[75.3868637084961, 37.0368537902832, -160.81039428710938]"
1459,1692882672520121467,1692882672507336331,1219.605,"[0.066116563975811, 0.3445091247558594, -0.5299503207206726, -0.7720717191696167]","[75.42483520507812, 37.01675033569336, -160.76463317871094]"
1460,1692882672526110246,1692882672507336331,1219.6100000000001,"[0.06581111252307892, 0.3445357084274292, -0.5300957560539246, -0.771986186504364]","[75.45492553710938, 36.99360656738281, -160.72427368164062]"
1461,1692882672531936232,1692882672507336331,1219.615,"[0.06547654420137405, 0.34455713629722595, -0.5302123427391052, -0.7719250321388245]","[75.48031616210938, 36.96861267089844, -160.68316650390625]"
1462,1692882672537660047,1692882672507336331,1219.6200000000001,"[0.06512214988470078, 0.34458300471305847, -0.5302912592887878, -0.7718891501426697]","[75.500244140625, 36.94349670410156, -160.6416473388672]"
1463,1692882672543246409,1692882672507336331,1219.625,"[0.06475680321455002, 0.34457826614379883, -0.5303390026092529, -0.7718892097473145]","[75.51266479492188, 36.915645599365234, -160.60403442382812]"
1464,1692882672549029680,1692882672507336331,1219.63,"[0.06440705806016922, 0.34459546208381653, -0.5303561687469482, -0.7718990445137024]","[75.52178192138672, 36.89160919189453, -160.56719970703125]"
1465,1692882672554901477,1692882672507336331,1219.635,"[0.06404615193605423, 0.34461966156959534, -0.530352771282196, -0.7719206213951111]","[75.52830505371094, 36.86789321899414, -160.5295867919922]"
1466,1692882672560741755,1692882672507336331,1219.64,"[0.0636550560593605, 0.34461840987205505, -0.53031986951828, -0.7719760537147522]","[75.5283203125, 36.84049606323242, -160.4933624267578]"
1467,1692882672566693185,1692882672507336331,1219.645,"[0.06324894726276398, 0.34462082386016846, -0.5302397012710571, -0.7720634937286377]","[75.52120971679688, 36.81351089477539, -160.45774841308594]"
1468,1692882672572562470,1692882672507336331,1219.65,"[0.0628446713089943, 0.34460169076919556, -0.5300186276435852, -0.7722567915916443]","[75.489501953125, 36.78826904296875, -160.43199157714844]"
1469,1692882672579026445,1692882672507336331,1219.655,"[0.06245316565036774, 0.344677209854126, -0.5298290848731995, -0.7723849415779114]","[75.47073364257812, 36.771549224853516, -160.3955841064453]"
1470,1692882672584781016,1692882672507336331,1219.66,"[0.06202316656708717, 0.3447458744049072, -0.5295990109443665, -0.772546648979187]","[75.4454116821289, 36.752479553222656, -160.35829162597656]"
1471,1692882672590904889,1692882672507336331,1219.665,"[0.0615677610039711, 0.3448503613471985, -0.5293363332748413, -0.7727164030075073]","[75.4182357788086, 36.735595703125, -160.31629943847656]"
1472,1692882672596864042,1692882672507336331,1219.67,"[0.06110290810465813, 0.34499308466911316, -0.5290817022323608, -0.7728641033172607]","[75.39574432373047, 36.72123718261719, -160.26882934570312]"
1473,1692882672602773549,1692882672507336331,1219.675,"[0.06063173711299896, 0.3451540470123291, -0.5288766026496887, -0.7729696035385132]","[75.3829116821289, 36.706817626953125, -160.21615600585938]"
1474,1692882672608508821,1692882672607957456,1219.68,"[0.060167618095874786, 0.3453403115272522, -0.5287277698516846, -0.7730245590209961]","[75.38119506835938, 36.69374084472656, -160.15850830078125]"
1475,1692882672614496961,1692882672607957456,1219.685,"[0.059730108827352524, 0.34557613730430603, -0.5286192297935486, -0.773027241230011]","[75.38983154296875, 36.68594741821289, -160.09600830078125]"
1476,1692882672620199595,1692882672607957456,1219.69,"[0.05931652709841728, 0.34585273265838623, -0.5285274386405945, -0.7729982137680054]","[75.40430450439453, 36.68304443359375, -160.03053283691406]"
1477,1692882672626098195,1692882672607957456,1219.695,"[0.05890363082289696, 0.34608832001686096, -0.5284308195114136, -0.772990345954895]","[75.41453552246094, 36.67668533325195, -159.9698028564453]"
1478,1692882672631922879,1692882672607957456,1219.7,"[0.058442309498786926, 0.3462403118610382, -0.5285915732383728, -0.7728474736213684]","[75.45972442626953, 36.65291213989258, -159.90008544921875]"
1479,1692882672637973320,1692882672607957456,1219.705,"[0.05812019854784012, 0.34649908542633057, -0.5284969806671143, -0.7728203535079956]","[75.47103118896484, 36.65504455566406, -159.84556579589844]"
1480,1692882672644127267,1692882672607957456,1219.71,"[0.05788947641849518, 0.3467106223106384, -0.5283433794975281, -0.7728478908538818]","[75.46754455566406, 36.661067962646484, -159.80812072753906]"
1481,1692882672650136357,1692882672607957456,1219.715,"[0.05765693262219429, 0.3468386232852936, -0.5281489491462708, -0.7729407548904419]","[75.45040893554688, 36.66064453125, -159.7816619873047]"
1482,1692882672656050936,1692882672607957456,1219.72,"[0.057470012456178665, 0.3470178544521332, -0.5279144048690796, -0.7730345129966736]","[75.43058013916016, 36.66904830932617, -159.75616455078125]"
1483,1692882672662081028,1692882672607957456,1219.7250000000001,"[0.05732578784227371, 0.3472293019294739, -0.5276217460632324, -0.7731499075889587]","[75.4035873413086, 36.68486404418945, -159.73431396484375]"
1484,1692882672668027656,1692882672607957456,1219.73,"[0.05725609138607979, 0.3474175035953522, -0.5272527933120728, -0.7733222842216492]","[75.36132049560547, 36.70594024658203, -159.72621154785156]"
1485,1692882672673747903,1692882672607957456,1219.7350000000001,"[0.05720775946974754, 0.34753748774528503, -0.5268354415893555, -0.7735564112663269]","[75.30514526367188, 36.723777770996094, -159.73011779785156]"
1486,1692882672679591675,1692882672607957456,1219.74,"[0.05713813379406929, 0.34760773181915283, -0.5263920426368713, -0.7738316655158997]","[75.2408676147461, 36.736366271972656, -159.73867797851562]"
1487,1692882672685087107,1692882672607957456,1219.7450000000001,"[0.057079341262578964, 0.3476310074329376, -0.5259236693382263, -0.7741440534591675]","[75.16841125488281, 36.7462158203125, -159.75469970703125]"
1488,1692882672690990978,1692882672607957456,1219.75,"[0.056983232498168945, 0.3475358486175537, -0.5256169438362122, -0.7744021415710449]","[75.11238098144531, 36.73877716064453, -159.7715301513672]"
1489,1692882672696814706,1692882672607957456,1219.755,"[0.056983962655067444, 0.3475150763988495, -0.5251569151878357, -0.774723470211029]","[75.03671264648438, 36.74875259399414, -159.7976837158203]"
1490,1692882672702554346,1692882672607957456,1219.76,"[0.05701642483472824, 0.3475155532360077, -0.5247263312339783, -0.7750124931335449]","[74.9671630859375, 36.7620964050293, -159.8231201171875]"
