Sample number,epoch machine time (ns),Timestamp for frame capture.read  (ns),Timestamp LPMSB2 (s),"Quaternions [q0, q1, q2, q3] LPMS-B2","Euler [Roll, Pitch, Yaw] LPMSB2"
1437,1692885499641871222,1692885499605680972,3144.665,"[-0.06277349591255188, -0.851429283618927, 0.42351028323173523, 0.30293041467666626]","[169.5115509033203, 34.6817741394043, -56.1757926940918]"
1438,1692885499648154804,1692885499605680972,3144.67,"[-0.06220056116580963, -0.8514857292175293, 0.4232412874698639, 0.30326542258262634]","[169.43356323242188, 34.687774658203125, -56.16887283325195]"
1439,1692885499654355822,1692885499605680972,3144.675,"[-0.06153261661529541, -0.8515296578407288, 0.42294856905937195, 0.30368685722351074]","[169.33932495117188, 34.697723388671875, -56.16560363769531]"
1440,1692885499660551366,1692885499605680972,3144.6800000000003,"[-0.06081027165055275, -0.8515804409980774, 0.4226229190826416, 0.30414271354675293]","[169.23779296875, 34.70864486694336, -56.160831451416016]"
1441,1692885499666946987,1692885499605680972,3144.685,"[-0.060075510293245316, -0.851645290851593, 0.4222653806209564, 0.3046036660671234]","[169.13584899902344, 34.71982955932617, -56.15202331542969]"
1442,1692885499673103876,1692885499605680972,3144.69,"[-0.05936448648571968, -0.8517113327980042, 0.42191290855407715, 0.30504631996154785]","[169.03775024414062, 34.73042297363281, -56.142459869384766]"
1443,1692885499681007244,1692885499605680972,3144.695,"[-0.05873208865523338, -0.8517901301383972, 0.4215654134750366, 0.3054291307926178]","[168.95285034179688, 34.73918533325195, -56.128395080566406]"
1444,1692885499687223009,1692885499605680972,3144.7000000000003,"[-0.05846463888883591, -0.8518508672714233, 0.421298086643219, 0.3056792914867401]","[168.9156494140625, 34.753604888916016, -56.10952377319336]"
1445,1692885499693690349,1692885499605680972,3144.705,"[-0.05797427147626877, -0.8519193530082703, 0.4210051894187927, 0.30598562955856323]","[168.85012817382812, 34.7617301940918, -56.09575271606445]"
1446,1692885499700032146,1692885499605680972,3144.71,"[-0.05764195695519447, -0.8519629240036011, 0.42082852125167847, 0.30616965889930725]","[168.8065185546875, 34.76453399658203, -56.08839416503906]"
1447,1692885499706299345,1692885499706546972,3144.715,"[-0.057405631989240646, -0.8519940972328186, 0.42071184515953064, 0.3062876760959625]","[168.7760772705078, 34.76508712768555, -56.08378219604492]"
1448,1692885499713074632,1692885499706546972,3144.7200000000003,"[-0.05723811313509941, -0.8520081043243408, 0.42064595222473145, 0.3063706159591675]","[168.7537841796875, 34.76517868041992, -56.08295822143555]"
1449,1692885499719160612,1692885499706546972,3144.725,"[-0.05709512531757355, -0.8520037531852722, 0.42061764001846313, 0.3064483106136322]","[168.7329559326172, 34.76560592651367, -56.086753845214844]"
1450,1692885499725363682,1692885499706546972,3144.73,"[-0.05694279819726944, -0.8519967198371887, 0.4205954074859619, 0.30652663111686707]","[168.71072387695312, 34.76551055908203, -56.091732025146484]"
1451,1692885499731581935,1692885499706546972,3144.735,"[-0.05670958012342453, -0.851978600025177, 0.4205670654773712, 0.30665913224220276]","[168.6754913330078, 34.766571044921875, -56.10088348388672]"
1452,1692885499737627116,1692885499706546972,3144.7400000000002,"[-0.056404974311590195, -0.8519577383995056, 0.42051902413368225, 0.30683934688568115]","[168.62939453125, 34.76884841918945, -56.111610412597656]"
1453,1692885499743749276,1692885499706546972,3144.745,"[-0.05604671686887741, -0.8519377708435059, 0.420441597700119, 0.3070661127567291]","[168.57498168945312, 34.77332305908203, -56.121978759765625]"
1454,1692885499749946244,1692885499706546972,3144.75,"[-0.05550959333777428, -0.8519848585128784, 0.4203251898288727, 0.30719253420829773]","[168.50990295410156, 34.757965087890625, -56.125736236572266]"
1455,1692885499756295239,1692885499706546972,3144.755,"[-0.05512631684541702, -0.8519665598869324, 0.4202207326889038, 0.3074554204940796]","[168.45111083984375, 34.76513671875, -56.13478088378906]"
1456,1692885499762469259,1692885499706546972,3144.76,"[-0.05475100129842758, -0.8519485592842102, 0.42010176181793213, 0.30773475766181946]","[168.392578125, 34.77465057373047, -56.142425537109375]"
1457,1692885499768905253,1692885499706546972,3144.765,"[-0.05435086414217949, -0.8519223928451538, 0.4199519157409668, 0.30808210372924805]","[168.32737731933594, 34.79022979736328, -56.149959564208984]"
1458,1692885499775235625,1692885499706546972,3144.77,"[-0.05399046093225479, -0.8519079685211182, 0.419813871383667, 0.30837348103523254]","[168.27044677734375, 34.802085876464844, -56.1551399230957]"
1459,1692885499781574887,1692885499706546972,3144.775,"[-0.05366199091076851, -0.8518880605697632, 0.4196946620941162, 0.30864816904067993]","[168.217529296875, 34.813743591308594, -56.16136169433594]"
1460,1692885499788045960,1692885499706546972,3144.78,"[-0.053299397230148315, -0.851873517036438, 0.4195476770401001, 0.30895066261291504]","[168.1598358154297, 34.82675552368164, -56.16596221923828]"
1461,1692885499794632996,1692885499706546972,3144.785,"[-0.05288206785917282, -0.8518608808517456, 0.41937974095344543, 0.30928516387939453]","[168.0944366455078, 34.840309143066406, -56.170719146728516]"
1462,1692885499800926364,1692885499706546972,3144.79,"[-0.05242209509015083, -0.8518571257591248, 0.41919538378715515, 0.30962345004081726]","[168.02464294433594, 34.85209655761719, -56.17442321777344]"
1463,1692885499807157542,1692885499807401754,3144.795,"[-0.05195850506424904, -0.8518521189689636, 0.4190247654914856, 0.3099462389945984]","[167.9550018310547, 34.861907958984375, -56.17942428588867]"
1464,1692885499814045995,1692885499807401754,3144.8,"[-0.05154673382639885, -0.8519534468650818, 0.4189254641532898, 0.30987048149108887]","[167.91897583007812, 34.83247375488281, -56.17127990722656]"
1465,1692885499820318976,1692885499807401754,3144.8050000000003,"[-0.0511932447552681, -0.8519506454467773, 0.41884419322013855, 0.31004688143730164]","[167.8690643310547, 34.83207321166992, -56.17839813232422]"
1466,1692885499826698940,1692885499807401754,3144.81,"[-0.050800129771232605, -0.851940929889679, 0.41874930262565613, 0.31026649475097656]","[167.81192016601562, 34.8341064453125, -56.18697738647461]"
1467,1692885499832866176,1692885499807401754,3144.815,"[-0.05033040791749954, -0.851918637752533, 0.41863515973091125, 0.31055793166160583]","[167.7414093017578, 34.83955001831055, -56.19879150390625]"
1468,1692885499839412892,1692885499807401754,3144.82,"[-0.04980706423521042, -0.8518929481506348, 0.41850849986076355, 0.310883104801178]","[167.6627655029297, 34.84564208984375, -56.21208953857422]"
1469,1692885499845496159,1692885499807401754,3144.8250000000003,"[-0.049284301698207855, -0.8518783450126648, 0.4184427559375763, 0.311094731092453]","[167.59024047851562, 34.83918762207031, -56.22796630859375]"
1470,1692885499852222002,1692885499807401754,3144.83,"[-0.048923198133707047, -0.8518891334533691, 0.4184550642967224, 0.311105877161026]","[167.54808044433594, 34.81996536254883, -56.239803314208984]"
1471,1692885499858636873,1692885499807401754,3144.835,"[-0.04872986301779747, -0.8519148826599121, 0.41852569580078125, 0.31097087264060974]","[167.5336151123047, 34.79421615600586, -56.247581481933594]"
1472,1692885499864752072,1692885499807401754,3144.84,"[-0.04869267717003822, -0.8519213199615479, 0.41862326860427856, 0.31082743406295776]","[167.5361785888672, 34.775943756103516, -56.25481033325195]"
1473,1692885499870693298,1692885499807401754,3144.8450000000003,"[-0.04867728799581528, -0.8518802523612976, 0.41876861453056335, 0.31074661016464233]","[167.5341339111328, 34.764644622802734, -56.27204513549805]"
1474,1692885499876818331,1692885499807401754,3144.85,"[-0.04912099614739418, -0.8524379730224609, 0.419132262468338, 0.3086502254009247]","[167.73097229003906, 34.56818771362305, -56.19631576538086]"
1475,1692885499883035560,1692885499807401754,3144.855,"[-0.04907217621803284, -0.8523802161216736, 0.41924893856048584, 0.30865874886512756]","[167.7195281982422, 34.56467056274414, -56.21520233154297]"
1476,1692885499889458496,1692885499807401754,3144.86,"[-0.04898568615317345, -0.8523083329200745, 0.41936129331588745, 0.30871832370758057]","[167.7000732421875, 34.56437683105469, -56.23727035522461]"
1477,1692885499895621808,1692885499807401754,3144.8650000000002,"[-0.048849597573280334, -0.8521983027458191, 0.4195314049720764, 0.30881258845329285]","[167.66970825195312, 34.56403350830078, -56.27104949951172]"
1478,1692885499901902805,1692885499807401754,3144.87,"[-0.04864327609539032, -0.8520340323448181, 0.4197903573513031, 0.30894649028778076]","[167.6243438720703, 34.56256103515625, -56.32191467285156]"
1479,1692885499907832193,1692885499908064684,3144.875,"[-0.04839968681335449, -0.8518273234367371, 0.42013275623321533, 0.30908942222595215]","[167.57032775878906, 34.558692932128906, -56.38652038574219]"
1480,1692885499914656289,1692885499908064684,3144.88,"[-0.048119306564331055, -0.8516050577163696, 0.42052197456359863, 0.3092162311077118]","[167.5112762451172, 34.55037307739258, -56.45806884765625]"
1481,1692885499920754235,1692885499908064684,3144.885,"[-0.04784969985485077, -0.8514150977134705, 0.4208729565143585, 0.3093038499355316]","[167.45826721191406, 34.53913879394531, -56.52149200439453]"
1482,1692885499927760103,1692885499908064684,3144.89,"[-0.04762246087193489, -0.8513761162757874, 0.42086806893348694, 0.3094528019428253]","[167.4213104248047, 34.54176712036133, -56.53498458862305]"
1483,1692885499934274903,1692885499908064684,3144.895,"[-0.04708702862262726, -0.8512581586837769, 0.42088013887405396, 0.3098423480987549]","[167.33010864257812, 34.55156707763672, -56.57245635986328]"
1484,1692885499941186798,1692885499908064684,3144.9,"[-0.046300046145915985, -0.8510673642158508, 0.420958936214447, 0.3103776276111603]","[167.1961669921875, 34.56114196777344, -56.634490966796875]"
1485,1692885499947498847,1692885499908064684,3144.905,"[-0.04548104852437973, -0.8508416414260864, 0.42095232009887695, 0.3111257255077362]","[167.04566955566406, 34.59194564819336, -56.697044372558594]"
1486,1692885499953953081,1692885499908064684,3144.91,"[-0.04470643028616905, -0.8506379127502441, 0.4208894670009613, 0.31187906861305237]","[166.9021453857422, 34.626556396484375, -56.75072479248047]"
1487,1692885499961063330,1692885499908064684,3144.915,"[-0.04398222640156746, -0.8504564762115479, 0.4208186864852905, 0.31257164478302]","[166.769287109375, 34.65782928466797, -56.79866027832031]"
1488,1692885499967221096,1692885499908064684,3144.92,"[-0.0433180034160614, -0.850263774394989, 0.42082542181015015, 0.3131791949272156]","[166.6462860107422, 34.682491302490234, -56.85173034667969]"
1489,1692885499974279859,1692885499908064684,3144.925,"[-0.04277382045984268, -0.8501037955284119, 0.42085620760917664, 0.313646525144577]","[166.5467071533203, 34.699153900146484, -56.89726257324219]"
1490,1692885499980613665,1692885499908064684,3144.9300000000003,"[-0.04236554726958275, -0.849995493888855, 0.42091575264930725, 0.31391555070877075]","[166.476806640625, 34.702693939208984, -56.932090759277344]"
1491,1692885499986719631,1692885499908064684,3144.935,"[-0.04204148054122925, -0.8499040603637695, 0.42105183005332947, 0.3140239417552948]","[166.4256591796875, 34.693321228027344, -56.9666862487793]"
1492,1692885499992726331,1692885499908064684,3144.94,"[-0.041727349162101746, -0.8497700691223145, 0.42133989930152893, 0.31404197216033936]","[166.37596130371094, 34.67283630371094, -57.01810073852539]"
1493,1692885499999143362,1692885499908064684,3144.945,"[-0.04143134877085686, -0.8495974540710449, 0.4217822849750519, 0.31395450234413147]","[166.32972717285156, 34.64011001586914, -57.085567474365234]"
1494,1692885500005814655,1692885500008757253,3144.9500000000003,"[-0.04137654975056648, -0.8493068814277649, 0.4224303960800171, 0.31387627124786377]","[166.30050659179688, 34.618675231933594, -57.177711486816406]"
1495,1692885500012171219,1692885500008757253,3144.955,"[-0.04135025292634964, -0.849092960357666, 0.4231746196746826, 0.3134559094905853]","[166.2975311279297, 34.562374114990234, -57.26324462890625]"
1496,1692885500018313625,1692885500008757253,3144.96,"[-0.0415697880089283, -0.8490355610847473, 0.42375025153160095, 0.31280386447906494]","[166.34817504882812, 34.49911880493164, -57.30429458618164]"
1497,1692885500024570491,1692885500008757253,3144.965,"[-0.04203090816736221, -0.8491047024726868, 0.42416077852249146, 0.31199732422828674]","[166.445556640625, 34.436492919921875, -57.30614471435547]"
1498,1692885500031113634,1692885500008757253,3144.9700000000003,"[-0.04256649687886238, -0.849172830581665, 0.42463064193725586, 0.31109875440597534]","[166.5557861328125, 34.36780548095703, -57.309749603271484]"
1499,1692885500037142234,1692885500008757253,3144.975,"[-0.04307348653674126, -0.8491978049278259, 0.42522507905960083, 0.3101474642753601]","[166.66128540039062, 34.29020309448242, -57.329593658447266]"
1500,1692885500043245587,1692885500008757253,3144.98,"[-0.043774157762527466, -0.8492181301116943, 0.42590832710266113, 0.30905431509017944]","[166.79550170898438, 34.20783996582031, -57.34984588623047]"
1501,1692885500049229175,1692885500008757253,3144.985,"[-0.04479718208312988, -0.8492941856384277, 0.4265739619731903, 0.3077777624130249]","[166.98074340820312, 34.12542724609375, -57.349510192871094]"
1502,1692885500055179782,1692885500008757253,3144.9900000000002,"[-0.04573876038193703, -0.8493745923042297, 0.4272328317165375, 0.3065010607242584]","[167.15692138671875, 34.03855514526367, -57.350738525390625]"
1503,1692885500061745646,1692885500008757253,3144.995,"[-0.04658972844481468, -0.849481463432312, 0.4278867244720459, 0.3051617741584778]","[167.32786560058594, 33.9402961730957, -57.35049819946289]"
1504,1692885500068537237,1692885500008757253,3145.0,"[-0.047367993742227554, -0.8496530652046204, 0.42848876118659973, 0.30371585488319397]","[167.50100708007812, 33.827850341796875, -57.339088439941406]"
1505,1692885500075179542,1692885500008757253,3145.005,"[-0.048055246472358704, -0.8498169183731079, 0.42901328206062317, 0.30240631103515625]","[167.65647888183594, 33.72536087036133, -57.32670974731445]"
1506,1692885500081311236,1692885500008757253,3145.01,"[-0.04866693168878555, -0.8499391674995422, 0.42961347103118896, 0.3011099100112915]","[167.7989044189453, 33.618892669677734, -57.328521728515625]"
1507,1692885500087223345,1692885500008757253,3145.015,"[-0.04935985058546066, -0.8501150608062744, 0.43012091517448425, 0.2997734844684601]","[167.9572296142578, 33.51430892944336, -57.31310272216797]"
1508,1692885500093390597,1692885500008757253,3145.02,"[-0.05000830814242363, -0.8502901792526245, 0.43054020404815674, 0.29856473207473755]","[168.1042938232422, 33.42154312133789, -57.29331970214844]"
1509,1692885500099534468,1692885500008757253,3145.025,"[-0.05077267810702324, -0.8504129648208618, 0.4310603737831116, 0.29733309149742126]","[168.2613525390625, 33.33161544799805, -57.28476333618164]"
1510,1692885500106205497,1692885500109300025,3145.03,"[-0.051461659371852875, -0.8505098819732666, 0.43148136138916016, 0.2963249683380127]","[168.39691162109375, 33.2617073059082, -57.27591323852539]"
1511,1692885500113405031,1692885500109300025,3145.035,"[-0.05224372819066048, -0.8505486845970154, 0.43203359842300415, 0.2952704131603241]","[168.54052734375, 33.190589904785156, -57.28190231323242]"
1512,1692885500119550575,1692885500109300025,3145.04,"[-0.053032904863357544, -0.8506052494049072, 0.43252089619636536, 0.29425129294395447]","[168.684814453125, 33.12443161010742, -57.28047561645508]"
1513,1692885500125813920,1692885500109300025,3145.045,"[-0.05391594022512436, -0.8506836295127869, 0.4329768419265747, 0.29319214820861816]","[168.84373474121094, 33.05994415283203, -57.270477294921875]"
1514,1692885500132094930,1692885500109300025,3145.05,"[-0.0546126514673233, -0.8507838845252991, 0.43337658047676086, 0.29217949509620667]","[168.98069763183594, 32.99042892456055, -57.25948715209961]"
1515,1692885500138142850,1692885500109300025,3145.0550000000003,"[-0.055233970284461975, -0.850879967212677, 0.433668851852417, 0.2913484573364258]","[169.09999084472656, 32.93666458129883, -57.24431228637695]"
1516,1692885500144415459,1692885500109300025,3145.06,"[-0.05578932538628578, -0.8510150909423828, 0.4338439404964447, 0.29058659076690674]","[169.2116241455078, 32.88772964477539, -57.217369079589844]"
1517,1692885500150506090,1692885500109300025,3145.065,"[-0.05620609596371651, -0.8511693477630615, 0.43389466404914856, 0.2899777889251709]","[169.3015594482422, 32.84821701049805, -57.18360900878906]"
1518,1692885500156456088,1692885500109300025,3145.07,"[-0.0565071664750576, -0.8513060808181763, 0.4339522421360016, 0.2894309461116791]","[169.37364196777344, 32.808406829833984, -57.15687942504883]"
1519,1692885500162479468,1692885500109300025,3145.0750000000003,"[-0.05681752786040306, -0.8514794111251831, 0.4339180290699005, 0.2889113128185272]","[169.4485626220703, 32.77301788330078, -57.11801528930664]"
1520,1692885500168738069,1692885500109300025,3145.08,"[-0.057113539427518845, -0.851614236831665, 0.43394747376441956, 0.2884107828140259]","[169.5176544189453, 32.73798370361328, -57.08985137939453]"
1521,1692885500174989005,1692885500109300025,3145.085,"[-0.05749388411641121, -0.851757824420929, 0.4339831471443176, 0.2878573536872864]","[169.5997314453125, 32.70216751098633, -57.058013916015625]"
1522,1692885500181133910,1692885500109300025,3145.09,"[-0.05798844248056412, -0.8519569039344788, 0.4339565336704254, 0.2872083783149719]","[169.7041778564453, 32.66370391845703, -57.00971221923828]"
1523,1692885500187123692,1692885500109300025,3145.0950000000003,"[-0.05842360481619835, -0.8522201180458069, 0.43377766013145447, 0.28660860657691956]","[169.80470275878906, 32.62871551513672, -56.94322967529297]"
1524,1692885500193228850,1692885500109300025,3145.1,"[-0.058786842972040176, -0.852440595626831, 0.4336111843585968, 0.28613027930259705]","[169.8876190185547, 32.6019401550293, -56.8864631652832]"
1525,1692885500199213253,1692885500109300025,3145.105,"[-0.0588117390871048, -0.8525670170783997, 0.43344828486442566, 0.2859952747821808]","[169.90731811523438, 32.59136962890625, -56.855384826660156]"
1526,1692885500205489055,1692885500109300025,3145.11,"[-0.05881818011403084, -0.852723240852356, 0.4332219660282135, 0.2858711779117584]","[169.9268035888672, 32.581626892089844, -56.816062927246094]"
1527,1692885500212028443,1692885500209849465,3145.1150000000002,"[-0.05886518955230713, -0.8529249429702759, 0.432919979095459, 0.28571733832359314]","[169.95620727539062, 32.57197189331055, -56.76329040527344]"
1528,1692885500218370376,1692885500209849465,3145.12,"[-0.058893829584121704, -0.8531073331832886, 0.43263497948646545, 0.2855982780456543]","[169.98023986816406, 32.56465530395508, -56.71518325805664]"
1529,1692885500224890160,1692885500209849465,3145.125,"[-0.058900635689496994, -0.853268563747406, 0.43236178159713745, 0.2855289876461029]","[169.99766540527344, 32.561092376708984, -56.67179870605469]"
1530,1692885500231232298,1692885500209849465,3145.13,"[-0.05893508344888687, -0.8534455895423889, 0.4320598840713501, 0.28545016050338745]","[170.0200653076172, 32.558414459228516, -56.623111724853516]"
1531,1692885500236897996,1692885500209849465,3145.135,"[-0.0590372234582901, -0.853661835193634, 0.431687593460083, 0.2853456437587738]","[170.05484008789062, 32.55768585205078, -56.56132888793945]"
1532,1692885500243123583,1692885500209849465,3145.14,"[-0.05912456288933754, -0.8538815975189209, 0.4313167929649353, 0.2852303981781006]","[170.0886993408203, 32.554988861083984, -56.499603271484375]"
1533,1692885500249411766,1692885500209849465,3145.145,"[-0.059208549559116364, -0.8540617227554321, 0.43098998069763184, 0.2851678431034088]","[170.11642456054688, 32.55699920654297, -56.44696807861328]"
1534,1692885500255992260,1692885500209849465,3145.15,"[-0.05921702831983566, -0.8543609976768494, 0.43067845702171326, 0.28473997116088867]","[170.16200256347656, 32.51689910888672, -56.38037109375]"
1535,1692885500262143346,1692885500209849465,3145.155,"[-0.05914556607604027, -0.8544968962669373, 0.43031951785087585, 0.28488969802856445]","[170.15817260742188, 32.532474517822266, -56.33723449707031]"
1536,1692885500268682019,1692885500209849465,3145.16,"[-0.05898784101009369, -0.8546203374862671, 0.4299178421497345, 0.28515809774398804]","[170.13783264160156, 32.555999755859375, -56.295780181884766]"
1537,1692885500274734156,1692885500209849465,3145.165,"[-0.058801569044589996, -0.8547444939613342, 0.4294808804988861, 0.28548306226730347]","[170.11166381835938, 32.584190368652344, -56.25267791748047]"
1538,1692885500280703487,1692885500209849465,3145.17,"[-0.05861648544669151, -0.8548705577850342, 0.4290277659893036, 0.28582456707954407]","[170.08511352539062, 32.6143798828125, -56.208045959472656]"
1539,1692885500286592456,1692885500209849465,3145.175,"[-0.058417655527591705, -0.8549961447715759, 0.42855867743492126, 0.2861930727958679]","[170.05572509765625, 32.64679718017578, -56.16278076171875]"
1540,1692885500292993097,1692885500209849465,3145.1800000000003,"[-0.05818269029259682, -0.8551179766654968, 0.4280804395675659, 0.2865923047065735]","[170.0204315185547, 32.68051528930664, -56.11861038208008]"
1541,1692885500299235275,1692885500209849465,3145.185,"[-0.05793807655572891, -0.8552353382110596, 0.42760899662971497, 0.2869955003261566]","[169.98348999023438, 32.71406555175781, -56.07588577270508]"
1542,1692885500305337117,1692885500209849465,3145.19,"[-0.05770231783390045, -0.8553475141525269, 0.427151083946228, 0.28738996386528015]","[169.94761657714844, 32.74709701538086, -56.034542083740234]"
1543,1692885500311507418,1692885500310555904,3145.195,"[-0.057496149092912674, -0.8554591536521912, 0.4267085790634155, 0.28775617480278015]","[169.9164581298828, 32.778682708740234, -55.993350982666016]"
1544,1692885500317906620,1692885500310555904,3145.2000000000003,"[-0.05759599059820175, -0.8555342555046082, 0.4263429045677185, 0.28805506229400635]","[169.921142578125, 32.81942367553711, -55.95262145996094]"
1545,1692885500324371290,1692885500310555904,3145.205,"[-0.05753697082400322, -0.8556521534919739, 0.4259984493255615, 0.28822624683380127]","[169.91661071777344, 32.837894439697266, -55.91246795654297]"
1546,1692885500330996945,1692885500310555904,3145.21,"[-0.0575675331056118, -0.8557712435722351, 0.42570871114730835, 0.28829434514045715]","[169.92733764648438, 32.850032806396484, -55.87298583984375]"
1547,1692885500337009694,1692885500310555904,3145.215,"[-0.057635627686977386, -0.8558909296989441, 0.4254321753978729, 0.2883339524269104]","[169.94381713867188, 32.86113357543945, -55.83308410644531]"
1548,1692885500344310333,1692885500310555904,3145.2200000000003,"[-0.05770903080701828, -0.8560110926628113, 0.4251358211040497, 0.28839969635009766]","[169.95980834960938, 32.87546920776367, -55.791473388671875]"
1549,1692885500350440161,1692885500310555904,3145.225,"[-0.057728685438632965, -0.8561216592788696, 0.4248223602771759, 0.28852903842926025]","[169.9658660888672, 32.89360809326172, -55.7518424987793]"
1550,1692885500357641205,1692885500310555904,3145.23,"[-0.0576716773211956, -0.8562259674072266, 0.4244876205921173, 0.2887236177921295]","[169.95947265625, 32.914520263671875, -55.71422576904297]"
1551,1692885500364226335,1692885500310555904,3145.235,"[-0.05753623694181442, -0.8563286066055298, 0.4241083562374115, 0.2890036106109619]","[169.93994140625, 32.940467834472656, -55.676300048828125]"
1552,1692885500370529560,1692885500310555904,3145.2400000000002,"[-0.05732566863298416, -0.8564274907112122, 0.4236902892589569, 0.2893652021884918]","[169.90769958496094, 32.971187591552734, -55.6386604309082]"
1553,1692885500377595275,1692885500310555904,3145.245,"[-0.05703841522336006, -0.8565181493759155, 0.423239141702652, 0.28981348872184753]","[169.86190795898438, 33.0070915222168, -55.602447509765625]"
1554,1692885500383764677,1692885500310555904,3145.25,"[-0.05671752989292145, -0.8566615581512451, 0.42277371883392334, 0.29013168811798096]","[169.82249450683594, 33.027854919433594, -55.558536529541016]"
1555,1692885500390909316,1692885500310555904,3145.255,"[-0.0563274510204792, -0.8567435145378113, 0.4222731590270996, 0.2906942665576935]","[169.75889587402344, 33.070594787597656, -55.52349853515625]"
1556,1692885500403301385,1692885500310555904,3145.26,"[-0.05594222992658615, -0.8568322658538818, 0.4217642545700073, 0.29124540090560913]","[169.69699096679688, 33.11256408691406, -55.48664474487305]"
1557,1692885500411855007,1692885500411511714,3145.265,"[-0.05561058595776558, -0.8569304943084717, 0.42128053307533264, 0.2917196750640869]","[169.6456756591797, 33.14927673339844, -55.44834518432617]"
1558,1692885500419488104,1692885500411511714,3145.27,"[-0.05537507310509682, -0.8570384383201599, 0.4208551049232483, 0.29206109046936035]","[169.61239624023438, 33.17683792114258, -55.409515380859375]"
1559,1692885500426183171,1692885500411511714,3145.275,"[-0.055224400013685226, -0.8571524024009705, 0.42048636078834534, 0.2922864258289337]","[169.59475708007812, 33.19636535644531, -55.3709831237793]"
1560,1692885500432548974,1692885500411511714,3145.28,"[-0.05512749031186104, -0.8572689890861511, 0.4201612174510956, 0.29243043065071106]","[169.58726501464844, 33.20989990234375, -55.333377838134766]"
1561,1692885500439341838,1692885500411511714,3145.285,"[-0.05511225759983063, -0.8574009537696838, 0.4198649227619171, 0.2924717664718628]","[169.5952606201172, 33.21693420410156, -55.29276657104492]"
1562,1692885500445288775,1692885500411511714,3145.29,"[-0.05520002543926239, -0.8575438261032104, 0.4196142256259918, 0.29239600896835327]","[169.62147521972656, 33.216915130615234, -55.25031661987305]"
1563,1692885500451287346,1692885500411511714,3145.295,"[-0.05539434030652046, -0.8576851487159729, 0.4194323718547821, 0.2922060191631317]","[169.66510009765625, 33.21003341674805, -55.20947265625]"
1564,1692885500457352148,1692885500411511714,3145.3,"[-0.05588027462363243, -0.8579162955284119, 0.4193698465824127, 0.2915235459804535]","[169.7724151611328, 33.166542053222656, -55.15407180786133]"
1565,1692885500463420051,1692885500411511714,3145.3050000000003,"[-0.05616401880979538, -0.8580341935157776, 0.4192887246608734, 0.29123884439468384]","[169.82862854003906, 33.153472900390625, -55.12098693847656]"
1566,1692885500469383039,1692885500411511714,3145.31,"[-0.056394271552562714, -0.8581349849700928, 0.41920268535614014, 0.29102081060409546]","[169.87413024902344, 33.144432067871094, -55.091888427734375]"
1567,1692885500475492018,1692885500411511714,3145.315,"[-0.05652735382318497, -0.8582271933555603, 0.41906920075416565, 0.2909155488014221]","[169.9025115966797, 33.1423454284668, -55.06393814086914]"
1568,1692885500481583829,1692885500411511714,3145.32,"[-0.056544896215200424, -0.858305811882019, 0.41888099908828735, 0.29095131158828735]","[169.90994262695312, 33.149227142333984, -55.037940979003906]"
1569,1692885500487771233,1692885500411511714,3145.3250000000003,"[-0.056419819593429565, -0.858364462852478, 0.41865235567092896, 0.2911315858364105]","[169.89254760742188, 33.16380310058594, -55.01681900024414]"
1570,1692885500494198712,1692885500411511714,3145.33,"[-0.05614415928721428, -0.8584052324295044, 0.41839203238487244, 0.29143857955932617]","[169.85031127929688, 33.183712005615234, -55.00118637084961]"
1571,1692885500500304137,1692885500411511714,3145.335,"[-0.0557420589029789, -0.8584358096122742, 0.41809386014938354, 0.29185354709625244]","[169.78758239746094, 33.20839309692383, -54.9886360168457]"
1572,1692885500506565446,1692885500411511714,3145.34,"[-0.055252887308597565, -0.8584604263305664, 0.4177708029747009, 0.29233625531196594]","[169.7111358642578, 33.235679626464844, -54.97811508178711]"
1573,1692885500512413372,1692885500512205719,3145.3450000000003,"[-0.05469708889722824, -0.8584777116775513, 0.4174237847328186, 0.2928849756717682]","[169.6233367919922, 33.26650619506836, -54.969200134277344]"
1574,1692885500519160194,1692885500512205719,3145.35,"[-0.05418715626001358, -0.8585410714149475, 0.41706547141075134, 0.29330429434776306]","[169.5506591796875, 33.286556243896484, -54.95105743408203]"
1575,1692885500525510734,1692885500512205719,3145.355,"[-0.05365720018744469, -0.8585853576660156, 0.4166466295719147, 0.2938670814037323]","[169.46775817871094, 33.32119369506836, -54.931941986083984]"
1576,1692885500531900549,1692885500512205719,3145.36,"[-0.05320582911372185, -0.8586419820785522, 0.4162428081035614, 0.29435551166534424]","[169.3984832763672, 33.352264404296875, -54.90937423706055]"
1577,1692885500538129247,1692885500512205719,3145.3650000000002,"[-0.05283571034669876, -0.8587035536766052, 0.4158930480480194, 0.29473671317100525]","[169.34388732910156, 33.3759880065918, -54.88724136352539]"
1578,1692885500544353783,1692885500512205719,3145.37,"[-0.05259183421730995, -0.8587868213653564, 0.4155823886394501, 0.2949753999710083]","[169.31228637695312, 33.39133834838867, -54.86041259765625]"
1579,1692885500550542704,1692885500512205719,3145.375,"[-0.052480701357126236, -0.858898937702179, 0.4152989089488983, 0.2950681746006012]","[169.30519104003906, 33.3984260559082, -54.8267707824707]"
1580,1692885500556853305,1692885500512205719,3145.38,"[-0.05245703086256981, -0.8590323328971863, 0.4150529205799103, 0.2950303554534912]","[169.31593322753906, 33.396244049072266, -54.78972625732422]"
